nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj
1627750,11110572,11110572,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,34.5,Pts+Rebs+Asts,pra,Goblin,35.5,1,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,47.0,33.0,51.0,63.0,28.0,31.0,42.0,39.0,22.0,17.0,44.4,37.3,37.3,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,44.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
203999,11110575,11110575,188013,141317,2026-04-04T15:00:00.000-04:00,,,Nikola Jokić,C,DEN,SAS,34.5,Pts+Asts,pa,Goblin,36.5,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,27.0,33.0,45.0,42.0,40.0,36.0,31.0,38.0,22.0,38.0,37.4,35.2,35.2,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,36.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,36.2,37.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
203999,11110579,11110579,188013,141317,2026-04-04T15:00:00.000-04:00,,,Nikola Jokić,C,DEN,SAS,34.5,Pts+Rebs,pr,Goblin,39.0,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,32.0,40.0,48.0,44.0,40.0,36.0,30.0,43.0,15.0,40.0,40.8,36.8,36.8,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,36.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,36.2,40.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1642264,11111193,11111193,217804,141317,2026-04-04T15:00:00.000-04:00,,,Stephon Castle,G,SAS,DEN,34.5,Pts+Asts,pa,Demon,26.0,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,25.0,26.0,31.0,32.0,24.0,25.0,15.0,31.0,25.0,40.0,27.6,27.4,27.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,31.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,31.2,27.6,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
1641705,11111199,11111199,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,34.5,Pts+Asts,pa,Demon,31.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,44.0,45.0,29.0,22.0,30.0,26.0,35.0,21.0,23.0,40.0,34.0,31.5,31.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,28.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.8,34.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
1641705,11111201,11111201,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,34.5,Pts+Rebs,pr,Goblin,40.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,59.0,57.0,38.0,34.0,41.0,28.0,46.0,26.0,34.0,44.0,45.8,40.7,40.7,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,28.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,28.8,45.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
1641705,11111204,11111204,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,34.5,Pts+Rebs+Asts,pra,Goblin,43.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,62.0,61.0,44.0,37.0,45.0,34.0,47.0,29.0,36.0,52.0,49.8,44.7,44.7,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,28.8,OK,5.0,5.0,0.0,0.0,1.0,0.0,28.8,49.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
1627750,11105084,11105084,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,33.5,Pts+Rebs+Asts,pra,Goblin,35.5,2,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,47.0,33.0,51.0,63.0,28.0,31.0,42.0,39.0,22.0,17.0,44.4,37.3,37.3,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,44.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1642264,11105279,11105279,217804,141317,2026-04-04T15:00:00.000-04:00,,,Stephon Castle,G,SAS,DEN,33.5,Pts+Rebs+Asts,pra,Demon,31.0,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,29.0,33.0,39.0,42.0,27.0,32.0,16.0,38.0,32.0,51.0,34.0,33.9,33.9,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,31.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,31.2,34.0,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
1641705,11105343,11105343,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,32.5,Points,pts,Demon,28.0,3,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,41.0,41.0,23.0,19.0,26.0,20.0,34.0,18.0,21.0,32.0,30.0,27.5,27.5,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,28.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.8,30.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
203932|1642264,11112168,11112168,312022,141317,2026-04-04T15:00:00.000-04:00,,,Aaron Gordon + Stephon Castle,F,DEN/SAS,,32.0,Points (Combo),points(combo),Standard,32.0,0,https://static.prizepicks.com/images/players/CMBO_group_piLHT2gaDSftIFHpjXb1KYYe.webp,Aaron Gordon,Stephon Castle,DEN,SAS,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,nba_db,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1627750,11105078,11105078,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,31.5,Pts+Asts,pa,Standard,31.5,0,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,42.0,27.0,45.0,57.0,27.0,29.0,37.0,31.0,16.0,11.0,39.6,32.2,32.2,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,39.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1641705,11105345,11105345,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,31.5,Pts+Asts,pa,Standard,31.5,0,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,44.0,45.0,29.0,22.0,30.0,26.0,35.0,21.0,23.0,40.0,34.0,31.5,31.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,28.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.8,34.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
1642264,11105276,11105276,217804,141317,2026-04-04T15:00:00.000-04:00,,,Stephon Castle,G,SAS,DEN,31.0,Pts+Rebs+Asts,pra,Standard,31.0,0,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,29.0,33.0,39.0,42.0,27.0,32.0,16.0,38.0,32.0,51.0,34.0,33.9,33.9,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,31.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,31.2,34.0,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
1628368,11104927,11104927,226913,141317,2026-04-04T15:00:00.000-04:00,,,De'Aaron Fox,G,SAS,DEN,30.5,Pts+Rebs+Asts,pra,Demon,24.5,3,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4066259.0,nba_db,35.0,19.0,15.0,20.0,23.0,24.0,33.0,26.0,27.0,27.0,22.4,24.9,24.9,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,25.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,25.4,22.4,MEDIUM,MID_VOL,PRIMARY,21.0,2.0,10.5,1.0,0.5,27.0,3.0,9.0,2026-03-12,2.0,27.0,15.0,21.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
1627750,11105075,11105075,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,30.5,Points,pts,Demon,24.5,3,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,37.0,20.0,31.0,53.0,21.0,22.0,31.0,19.0,12.0,5.0,32.4,25.1,25.1,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,32.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
203999,11105241,11105241,188013,141317,2026-04-04T15:00:00.000-04:00,,,Nikola Jokić,C,DEN,SAS,30.5,Rebs+Asts,ra,Demon,24.5,3,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,29.0,23.0,27.0,40.0,34.0,28.0,17.0,23.0,21.0,30.0,30.6,27.2,27.2,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,36.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,36.2,30.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1641705,11105341,11105341,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,30.5,Points,pts,Demon,28.0,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,41.0,41.0,23.0,19.0,26.0,20.0,34.0,18.0,21.0,32.0,30.0,27.5,27.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,28.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.8,30.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
1627750,11115204,11115204,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,30.5,Pts+Asts,pa,Goblin,31.5,1,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,42.0,27.0,45.0,57.0,27.0,29.0,37.0,31.0,16.0,11.0,39.6,32.2,32.2,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,39.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1627750,11105073,11105073,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,29.5,Points,pts,Demon,24.5,2,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,37.0,20.0,31.0,53.0,21.0,22.0,31.0,19.0,12.0,5.0,32.4,25.1,25.1,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,32.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
203999,11105222,11105222,188013,141317,2026-04-04T15:00:00.000-04:00,,,Nikola Jokić,C,DEN,SAS,29.5,Points,pts,Demon,26.5,2,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,15.0,25.0,33.0,23.0,23.0,22.0,22.0,29.0,8.0,24.0,23.8,22.4,22.4,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,36.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,36.2,23.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1642264,11105280,11105280,217804,141317,2026-04-04T15:00:00.000-04:00,,,Stephon Castle,G,SAS,DEN,29.5,Pts+Rebs+Asts,pra,Goblin,31.0,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,29.0,33.0,39.0,42.0,27.0,32.0,16.0,38.0,32.0,51.0,34.0,33.9,33.9,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,31.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,31.2,34.0,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
1641705,11105342,11105342,173819,141317,2026-04-04T15:00:00.000-04:00,,,Victor Wembanyama,F-C,SAS,DEN,29.5,Points,pts,Demon,28.0,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,41.0,41.0,23.0,19.0,26.0,20.0,34.0,18.0,21.0,32.0,30.0,27.5,27.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,28.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.8,30.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0
203932,11110541,11110541,37691,141317,2026-04-04T15:00:00.000-04:00,,,Aaron Gordon,F,DEN,SAS,29.5,Pts+Rebs,pr,Demon,19.5,2,https://static.prizepicks.com/images/players/NBA/Aaron_Gordon_NBA_player_QSzag3QlHwJu93obuTGlac0G.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3064290.0,nba_db,8.0,24.0,22.0,15.0,21.0,17.0,32.0,4.0,33.0,6.0,18.0,18.2,18.2,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,28.4,OK,5.0,0.0,5.0,0.0,0.0,1.0,28.4,18.0,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1627750,11110564,11110564,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,29.5,Pts+Asts,pa,Goblin,31.5,2,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,42.0,27.0,45.0,57.0,27.0,29.0,37.0,31.0,16.0,11.0,39.6,32.2,32.2,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,37.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,37.8,39.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1627750,11110571,11110571,1290,141317,2026-04-04T15:00:00.000-04:00,,,Jamal Murray,G,DEN,SAS,29.5,Pts+Rebs+Asts,pra,Goblin,35.5,3,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,47.0,33.0,51.0,63.0,28.0,31.0,42.0,39.0,22.0,17.0,44.4,37.3,37.3,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,37.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,37.8,44.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
203999,11110574,11110574,188013,141317,2026-04-04T15:00:00.000-04:00,,,Nikola Jokić,C,DEN,SAS,29.5,Pts+Asts,pa,Goblin,36.5,2,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,27.0,33.0,45.0,42.0,40.0,36.0,31.0,38.0,22.0,38.0,37.4,35.2,35.2,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,36.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,36.2,37.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0
1628368,11111167,11111167,226913,141317,2026-04-04T15:00:00.000-04:00,,,De'Aaron Fox,G,SAS,DEN,29.5,Pts+Asts,pa,Demon,21.5,2,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4066259.0,nba_db,27.0,15.0,13.0,18.0,20.0,21.0,26.0,21.0,24.0,21.0,18.6,20.6,20.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,25.4,OK,5.0,0.0,5.0,0.0,0.0,1.0,25.4,18.6,MEDIUM,MID_VOL,PRIMARY,21.0,2.0,10.5,1.0,0.5,27.0,3.0,9.0,2026-03-12,2.0,27.0,15.0,21.0,242.5,-2.5,122.5,False,False,FAST,live,0.0
